"treatment"	"dose_uM"	"cell_line"	"plateID"	"replID"	"timeID"	"timeAfterExposure"	"cell_count"	"GFP_int"	"norm_count"	"dose_level"
"AMI "	0.81	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"39"	58.1	803.020512820513	3.50026157822479	0.596852525541628	1
"AMI "	0.81	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"40"	59.6	825.793969849246	3.37487678565752	0.624817577922717	1
"AMI "	0.81	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"41"	61.1	827.052896725441	3.27228843438128	0.626340921851434	1
"AMI "	0.81	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"42"	62.6	811.939432989691	3.4206741227097	0.607898014155653	1
"AMI "	0.81	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"43"	64.1	818.189360354655	3.36896577699766	0.615566068378858	1
"AMI "	0.81	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"44"	65.6	824.649874055416	3.33579697810058	0.62343116785937	1
"AMI "	0.81	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"45"	67.1	839.709359605911	3.06270547899346	0.641528098186348	1
"AMI "	4.04	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"1"	1.1	460.784782608696	3.5915970609506	0.0414033516738401	2
"AMI "	4.04	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"2"	2.6	478.528301886792	3.79966726243404	0.079187622932838	2
"AMI "	4.04	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"3"	4.1	476.018947368421	4.26915116686475	0.0739299255251637	2
"AMI "	4.04	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"4"	5.6	471.918976545842	4.59504488999701	0.0652795776799263	2
"AMI "	4.04	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"5"	7.1	484.826446280992	4.54715357308677	0.0922632508670092	2
"AMI "	4.04	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"6"	8.6	484.825906735751	4.70972289207442	0.0922621380037471	2
"AMI "	4.04	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"7"	10.1	510.553359683794	4.66377060874766	0.143967423188656	2
"AMI "	4.04	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"8"	11.6	506.440796019901	4.86344121588052	0.135879695136013	2
"AMI "	4.04	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"9"	13.1	533.171698113208	4.61563649573778	0.18731577427835	2
"AMI "	4.04	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"10"	14.6	540.78293135436	4.54430218220097	0.201490229076035	2
"AMI "	4.04	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"11"	16.1	540.710306406685	4.6453641684064	0.201355924125716	2
"AMI "	4.04	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"12"	17.6	557.174617461746	4.53321386888807	0.231350953828346	2
"AMI "	4.04	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"13"	19.1	572.558875219684	4.45200615409346	0.258587835642636	2
"AMI "	4.04	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"14"	20.6	589.610921501706	4.49419665341139	0.287935130971882	2
"AMI "	4.04	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"15"	22.1	606.663349917081	4.3797717786177	0.316446290908255	2
"AMI "	4.04	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"16"	23.6	614.99836867863	4.31186346806969	0.330091881938041	2
"AMI "	4.04	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"17"	25.1	640.384012539185	4.07863959681745	0.370540282696528	2
"AMI "	4.04	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"18"	26.6	641.583268178264	4.16598638741705	0.372411244626603	2
"AMI "	4.04	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"19"	28.1	653.84024577573	4.20559733748608	0.391335315793749	2
"AMI "	4.04	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"20"	29.6	670.899550224888	4.21070062149839	0.41709169085314	2
"AMI "	4.04	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"21"	31.1	681.910569105691	4.13508010193912	0.43337078559168	2
"AMI "	4.04	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"22"	32.6	695.571014492754	4.15943635247281	0.453205378510132	2
"AMI "	4.04	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"23"	34.1	720.072625698324	4.07313632768752	0.487824342638728	2
"AMI "	4.04	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"24"	35.6	727.912232204561	4.0726723977483	0.498652747460271	2
"AMI "	4.04	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"25"	37.1	730.868041237113	4.02100924991481	0.502705192001049	2
"AMI "	4.04	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"26"	38.6	729.395573997234	3.96623584305497	0.500688477041395	2
"AMI "	4.04	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"27"	40.1	744.488151658768	3.89585054097245	0.521169204192938	2
"AMI "	4.04	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"28"	41.6	746.212121212121	3.91740754626637	0.523482171263924	2
"AMI "	4.04	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"29"	43.1	756.628989361702	3.87794100043336	0.537345293462594	2
"AMI "	4.04	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"30"	44.6	763.048941798942	3.73261681010087	0.545794439821689	2
"AMI "	4.04	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"31"	46.1	792.613273771538	3.59285756310606	0.58380769443155	2
"AMI "	4.04	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"32"	47.6	766.953703703704	3.77672195389367	0.550898706005768	2
"AMI "	4.04	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"33"	49.1	786.282051282051	3.66135560527346	0.575787838620553	2
"AMI "	4.04	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"34"	50.6	802.291011942175	3.54617902519701	0.595943666522925	2
"AMI "	4.04	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"35"	52.1	792.011494252874	3.57718317964549	0.583048171344776	2
"AMI "	4.04	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"36"	53.6	803.673392181589	3.47047461923825	0.597665224706015	2
"AMI "	4.04	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"37"	55.1	805.429824561404	3.5187636595249	0.599848345166078	2
"AMI "	4.04	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"38"	56.6	804.839296924043	3.4953563345333	0.599114893029471	2
"AMI "	4.04	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"39"	58.1	805.309136420526	3.45380754225007	0.599698490789886	2
"AMI "	4.04	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"40"	59.6	825.809494826537	3.36899182831858	0.624836377807342	2
"AMI "	4.04	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"41"	61.1	822.432415902141	3.36195801613109	0.620738576837637	2
"AMI "	4.04	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"42"	62.6	821.283783783784	3.38999986800469	0.619340972670269	2
"AMI "	4.04	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"43"	64.1	848.167259786477	3.28305234784546	0.651550123346946	2
"AMI "	4.04	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"44"	65.6	847.173396674584	3.31577143180189	0.650377659014238	2
"AMI "	4.04	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"45"	67.1	861.088785046729	3.25648116080734	0.666669884322668	2
"AMI "	8.07	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"1"	1.1	497.452716297787	3.59199004952688	0.117972776154412	3
"AMI "	8.07	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"2"	2.6	496.524672708963	3.91889257442221	0.116105442211494	3
"AMI "	8.07	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"3"	4.1	499.504504504504	4.16859325346699	0.122088882765097	3
"AMI "	8.07	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"4"	5.6	501.25974025974	4.54113904083847	0.125596677061728	3
"AMI "	8.07	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"5"	7.1	503.876739562624	4.76430758740194	0.130803940490871	3
"AMI "	8.07	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"6"	8.6	511.500978473581	4.86482733647166	0.145821765029294	3
"AMI "	8.07	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"7"	10.1	530.165876777251	4.88581399202022	0.181662199321225	3
"AMI "	8.07	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"8"	11.6	529.463437796771	4.96356036377898	0.180336378916458	3
"AMI "	8.07	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"9"	13.1	543.660516605166	4.98011250641441	0.206797268387435	3
"AMI "	8.07	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"10"	14.6	552.972801450589	4.98131353975826	0.223781083369241	3
"AMI "	8.07	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"11"	16.1	570.593667546174	4.84618642873492	0.255149607521803	3
"AMI "	8.07	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"12"	17.6	602.497921862012	4.52510332583239	0.309556482857295	3
"AMI "	8.07	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"13"	19.1	606.412056151941	4.64748953539753	0.316031982337695	3
"AMI "	8.07	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"14"	20.6	643.810600155885	4.30809951298053	0.375876850402011	3
"AMI "	8.07	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"15"	22.1	626.279163314562	4.51102795254121	0.348268486171891	3
"AMI "	8.07	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"16"	23.6	644.143968871595	4.39666854335908	0.376394521958403	3
"AMI "	8.07	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"17"	25.1	664.539274924471	4.2594008180716	0.407566247573069	3
"AMI "	8.07	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"18"	26.6	670.78045112782	4.29436502151599	0.416914153590512	3
"AMI "	8.07	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"19"	28.1	682.776962582539	4.24198727180117	0.434640517413993	3
"AMI "	8.07	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"20"	29.6	704.740185581727	4.24833483960328	0.466301470488365	3
"AMI "	8.07	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"21"	31.1	708.868271954674	4.35251272372388	0.47214198182028	3
"AMI "	8.07	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"22"	32.6	726.243243243243	4.257636276224	0.496357271189195	3
"AMI "	8.07	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"23"	34.1	746.471978392978	4.15171854030106	0.523830345647976	3
"AMI "	8.07	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"24"	35.6	762.667989417989	4.00071064602554	0.545295064896924	3
"AMI "	8.07	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"25"	37.1	768.138562091503	3.97545672172783	0.552442402954144	3
"AMI "	8.07	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"26"	38.6	770.08013029316	4.14364835144995	0.554966841439217	3
"AMI "	8.07	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"27"	40.1	774.782805429864	4.06285548688839	0.561055005707556	3
"AMI "	8.07	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"28"	41.6	786.027440970006	3.86099801293781	0.575463970685486	3
"AMI "	8.07	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"29"	43.1	794.181072555205	3.71980341802725	0.585783753014641	3
"AMI "	8.07	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"30"	44.6	806.549471064095	3.63687452499908	0.601237502813182	3
"AMI "	8.07	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"31"	46.1	823.576642335766	3.63347969975763	0.622128880994482	3
"AMI "	8.07	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"32"	47.6	832.378687537628	3.63703438248296	0.632759757250903	3
"AMI "	8.07	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"33"	49.1	834.387755102041	3.56163227333085	0.635170495175566	3
"AMI "	8.07	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"34"	50.6	837.614645858343	3.48120921835958	0.639030411597803	3
"AMI "	8.07	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"35"	52.1	844.169139465875	3.40280077907792	0.646825143418984	3
"AMI "	8.07	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"36"	53.6	841.858844550328	3.48044976596274	0.644084623826907	3
"AMI "	8.07	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"37"	55.1	857.47485380117	3.40032163762126	0.66246412028701	3
"AMI "	8.07	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"38"	56.6	867.746234067207	3.40630864280628	0.674371581540378	3
"AMI "	8.07	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"39"	58.1	873.351724137931	3.33021486779852	0.680810632728631	3
"AMI "	8.07	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"40"	59.6	884	3.34970685724223	0.692929329327758	3
"AMI "	8.07	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"41"	61.1	891.456179775281	3.25306389798957	0.701328549420444	3
"AMI "	8.07	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"42"	62.6	888.548169014084	3.28402668041912	0.698061126674711	3
"AMI "	8.07	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"43"	64.1	891.147439504783	3.3153576214002	0.700982156907554	3
"AMI "	8.07	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"44"	65.6	909.542241855329	3.20008317054903	0.721413708710298	3
"AMI "	8.07	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"45"	67.1	905.951327433628	3.25050527324748	0.717457848810551	3
"AMI "	16.15	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"1"	1.1	422.581453634085	2.87889480998723	-0.0451455154277221	4
"AMI "	16.15	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"2"	2.6	436.8	3.20468792513601	-0.0120523088791897	4
"AMI "	16.15	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"3"	4.1	438.070489844683	3.34295554455997	-0.00914790016374716	4
"AMI "	16.15	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"4"	5.6	435.824228028504	3.56513751044931	-0.0142887179699541	4
"AMI "	16.15	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"5"	7.1	434.938875305623	3.82954635184262	-0.0163222286333713	4
"AMI "	16.15	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"6"	8.6	426.127450980392	4.12164230748061	-0.0367892510809914	4
"AMI "	16.15	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"7"	10.1	441.737217598098	4.15409839348064	-0.000812558356464643	4
"AMI "	16.15	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"8"	11.6	440.738922155689	4.24151139515291	-0.00307504642448488	4
"AMI "	16.15	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"9"	13.1	451.4	4.25626228719528	0.0208261310735502	4
"AMI "	16.15	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"10"	14.6	465.286697247706	4.14549378340507	0.0511260355074972	4
"AMI "	16.15	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"11"	16.1	449.220902612827	4.14712200487307	0.0159870214477942	4
"AMI "	16.15	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"12"	17.6	485.316610925307	3.81441443194794	0.0932737506739877	4
"AMI "	16.15	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"13"	19.1	481.778801843318	3.88146030536183	0.0859573580684115	4
"AMI "	16.15	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"14"	20.6	509.503432494279	3.75487232182572	0.141908856316029	4
"AMI "	16.15	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"15"	22.1	509.514285714286	3.70047831492259	0.141930157653215	4
"AMI "	16.15	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"16"	23.6	516.221099887767	3.68835084337382	0.15500742855143	4
"AMI "	16.15	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"17"	25.1	513.270089285714	3.67895856529414	0.149274463149438	4
"AMI "	16.15	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"18"	26.6	540.205689277899	3.63516481331906	0.200422239792318	4
"AMI "	16.15	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"19"	28.1	556.78102189781	3.48537619794076	0.230644290894189	4
"AMI "	16.15	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"20"	29.6	561.06378600823	3.52817079480081	0.238306866298824	4
"AMI "	16.15	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"21"	31.1	571.002022244692	3.43210555689104	0.255865017924252	4
"AMI "	16.15	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"22"	32.6	585.459433040078	3.43878617068511	0.280869161315678	4
"AMI "	16.15	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"23"	34.1	587.556538839725	3.51907815296915	0.284444744400947	4
"AMI "	16.15	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"24"	35.6	559.280082987552	3.5564764667591	0.235122657276668	4
"AMI "	16.15	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"25"	37.1	585.208456243854	3.43800295443236	0.28044038590915	4
"AMI "	16.15	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"26"	38.6	592.569620253165	3.58009807794746	0.292940635333505	4
"AMI "	16.15	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"27"	40.1	590.454716981132	3.50128209902686	0.289365213495625	4
"AMI "	16.15	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"28"	41.6	611.556363636364	3.34695853753252	0.324479390319268	4
"AMI "	16.15	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"29"	43.1	605.361445783133	3.35345257431075	0.314297977376576	4
"AMI "	16.15	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"30"	44.6	608.963142580019	3.45626376247185	0.320230011353454	4
"AMI "	16.15	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"31"	46.1	631.311520737327	3.37239031154142	0.35627170112469	4
"AMI "	16.15	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"32"	47.6	632.58064516129	3.3230021507055	0.358279981395361	4
"AMI "	16.15	"HepG2 p53-GFP"	"20180420_SBP-TQ_p53_rep4"	"4"	"33"	49.1	636.049822064057	3.36694527994814	0.363749163540793	4
